Product Name,Brand Name,Price,Rating,Reviews,Review Votes
"4 Inch Touch Screen Cell Phone Unlocked, Android Unlocked Gsm Smartphones Dual Camera Dual Sim Dual Standby No Contract (Blue)",Brand A,23.9,1,it was not easy sharing one with my teen age kid . ,
"4 Inch Touch Screen Cell Phone Unlocked, Android Unlocked Gsm Smartphones Dual Camera Dual Sim Dual Standby No Contract (Blue)",Brand A,23.9,1,the two cameras are very similar in functionality and pricing . ,
"4 Inch Touch Screen Cell Phone Unlocked, Android Unlocked Gsm Smartphones Dual Camera Dual Sim Dual Standby No Contract (Blue)",Brand A,23.9,1,i 've had no problem with canon whatsoever . ,0
"4 Inch Touch Screen Cell Phone Unlocked, Android Unlocked Gsm Smartphones Dual Camera Dual Sim Dual Standby No Contract (Blue)",Brand A,23.9,5,"picture quality1with Brand A , although picture qualities are as good as any other 4 mp cameras , i 've had the following headaches ; ",
"4 Inch Touch Screen Cell Phone Unlocked, Android Unlocked Gsm Smartphones Dual Camera Dual Sim Dual Standby No Contract (Blue)",Brand A,23.9,4,transfer-1 . pictures wo n't transfer to pc directly from the camera using the included transfer cable . ,0
"4 Inch Touch Screen Cell Phone Unlocked, Android Unlocked Gsm Smartphones Dual Camera Dual Sim Dual Standby No Contract (Blue)",Brand A,23.9,4,"i did everything i could , and it took many days of frustration before concluding that the only way to transfer to pc is with the card reader . ",
"4 Inch Touch Screen Cell Phone Unlocked, Android Unlocked Gsm Smartphones Dual Camera Dual Sim Dual Standby No Contract (Blue)",Brand A,23.9,1,card reader is included . ,2
"4 Inch Touch Screen Cell Phone Unlocked, Android Unlocked Gsm Smartphones Dual Camera Dual Sim Dual Standby No Contract (Blue)",Brand A,23.9,4," . the speed is noticeably slower than canon , especially so with flashes on . ",
"4 Inch Touch Screen Cell Phone Unlocked, Android Unlocked Gsm Smartphones Dual Camera Dual Sim Dual Standby No Contract (Blue)",Brand A,23.9,3," . with low battery , it twice wiped out the entire pictures in the memory chip . ",0
"4 Inch Touch Screen Cell Phone Unlocked, Android Unlocked Gsm Smartphones Dual Camera Dual Sim Dual Standby No Contract (Blue)",Brand A,23.9,1,i used lexar 56 mb and i still use it which means nothing is wrong with lexar . ,
"4 Inch Touch Screen Cell Phone Unlocked, Android Unlocked Gsm Smartphones Dual Camera Dual Sim Dual Standby No Contract (Blue)",Brand A,23.9,5,be very careful when the battery is low and make sure to carry extra batteries . ,
"4 Inch Touch Screen Cell Phone Unlocked, Android Unlocked Gsm Smartphones Dual Camera Dual Sim Dual Standby No Contract (Blue)",Brand A,23.9,5,"tonly "" cons "" here",0
"4 Inch Touch Screen Cell Phone Unlocked, Android Unlocked Gsm Smartphones Dual Camera Dual Sim Dual Standby No Contract (Blue)",Brand A,23.9,2,"the other reviewers have clearly pointed all the good things about this camera , which i do agree . ",2
"4 Inch Touch Screen Cell Phone Unlocked, Android Unlocked Gsm Smartphones Dual Camera Dual Sim Dual Standby No Contract (Blue)",Brand A,23.9,5,"but there are certain issues might be they are to me here - all of them are minor; not major ones though , ",0
"4 Inch Touch Screen Cell Phone Unlocked, Android Unlocked Gsm Smartphones Dual Camera Dual Sim Dual Standby No Contract (Blue)",Brand A,23.9,2,auto mode-. this camera keeps on autofocussing in auto mode with a buzzing sound which can 't be stopped . ,2
"4 Inch Touch Screen Cell Phone Unlocked, Android Unlocked Gsm Smartphones Dual Camera Dual Sim Dual Standby No Contract (Blue)",Brand A,23.9,5,would be really good if they have given an option to stop this autofocussing . ,0
"4 Inch Touch Screen Cell Phone Unlocked, Android Unlocked Gsm Smartphones Dual Camera Dual Sim Dual Standby No Contract (Blue)",Brand A,23.9,5,". if you want to have the date ; time on the image , its only through their software "" Brand A view "" which reads the images date ; time from the images meta-data . ",0
"4 Inch Touch Screen Cell Phone Unlocked, Android Unlocked Gsm Smartphones Dual Camera Dual Sim Dual Standby No Contract (Blue)",Brand A,23.9,3,so if you use your card reader ; copy images - you got to onceagain open them through their software to put the date ; time . ,0
"4 Inch Touch Screen Cell Phone Unlocked, Android Unlocked Gsm Smartphones Dual Camera Dual Sim Dual Standby No Contract (Blue)",Brand A,23.9,1,"in that too , there is n't a direct way to add date ; time - you got to say ' print images ' to a different directory in which there is an option to specify the date ; time . ",
"4 Inch Touch Screen Cell Phone Unlocked, Android Unlocked Gsm Smartphones Dual Camera Dual Sim Dual Standby No Contract (Blue)",Brand A,23.9,3,image-. even the slightest of the shakes totally distorts your image ,18
"4 Inch Touch Screen Cell Phone Unlocked, Android Unlocked Gsm Smartphones Dual Camera Dual Sim Dual Standby No Contract (Blue)",Brand A,23.9,5,indoor image-. images taken indoor were n't so clear . ,0
"4 Inch Touch Screen Cell Phone Unlocked, Android Unlocked Gsm Smartphones Dual Camera Dual Sim Dual Standby No Contract (Blue)",Brand A,23.9,5,you got to have flash ' on ' to get it eventhough your room is well lit ,0
"4 Inch Touch Screen Cell Phone Unlocked, Android Unlocked Gsm Smartphones Dual Camera Dual Sim Dual Standby No Contract (Blue)",Brand A,23.9,5,lens cap-. lens cap is a really annoying ,0
"4 Inch Touch Screen Cell Phone Unlocked, Android Unlocked Gsm Smartphones Dual Camera Dual Sim Dual Standby No Contract (Blue)",Brand A,23.9,1,. go ; get a high speed like lexar 1x or higher cf card . ,2
"4 Inch Touch Screen Cell Phone Unlocked, Android Unlocked Gsm Smartphones Dual Camera Dual Sim Dual Standby No Contract (Blue)",Brand A,23.9,5,"else with simpler viking cf cards , it takes couple of heavys to write a picture with approximately "" fine **"" picture quality  "" image size : 1600 . ",0
"4 Inch Touch Screen Cell Phone Unlocked, Android Unlocked Gsm Smartphones Dual Camera Dual Sim Dual Standby No Contract (Blue)",Brand A,23.9,4,movie-. the movie clips taken will always have some ' noise ' in it - you can 't avoid that . ,0
"4 Inch Touch Screen Cell Phone Unlocked, Android Unlocked Gsm Smartphones Dual Camera Dual Sim Dual Standby No Contract (Blue)",Brand A,23.9,1,"camera, picture, close-up shootingbut overall this is a good camera with a ' really good ' picture clarity ; an exceptional close-up shooting capability . ",2
"4 Inch Touch Screen Cell Phone Unlocked, Android Unlocked Gsm Smartphones Dual Camera Dual Sim Dual Standby No Contract (Blue)",Brand A,23.9,5,i would rate this is 4.5 stars picture quality ; image size defined above are specific to Brand A coolpix . ,0
"4 Inch Touch Screen Cell Phone Unlocked, Android Unlocked Gsm Smartphones Dual Camera Dual Sim Dual Standby No Contract (Blue)",Brand A,23.9,5,tbad service ,0
"4 Inch Touch Screen Cell Phone Unlocked, Android Unlocked Gsm Smartphones Dual Camera Dual Sim Dual Standby No Contract (Blue)",Brand A,23.9,5,"menu dial knob-within a year , there are problems with my menu dial knob . ",0
"4 Inch Touch Screen Cell Phone Unlocked, Android Unlocked Gsm Smartphones Dual Camera Dual Sim Dual Standby No Contract (Blue)",Brand A,23.9,5,it became stucked which makes it almost impossible to switch between modes . ,
"4 Inch Touch Screen Cell Phone Unlocked, Android Unlocked Gsm Smartphones Dual Camera Dual Sim Dual Standby No Contract (Blue)",Brand A,23.9,1,"servicing-i send my camera to Brand A for servicing , took them a whole 6 weeks to diagnose the problem . ",0
"4 Inch Touch Screen Cell Phone Unlocked, Android Unlocked Gsm Smartphones Dual Camera Dual Sim Dual Standby No Contract (Blue)",Brand A,23.9,1,"worse of all , they claim that it 's some kind of internal damage and refuse to cover the cost via warranty ! ",
"4 Inch Touch Screen Cell Phone Unlocked, Android Unlocked Gsm Smartphones Dual Camera Dual Sim Dual Standby No Contract (Blue)",Brand A,23.9,5,they would n't repair my camera unless if i pay $ 100 for parts ? and labor ! ,0
"4 Inch Touch Screen Cell Phone Unlocked, Android Unlocked Gsm Smartphones Dual Camera Dual Sim Dual Standby No Contract (Blue)",Brand A,23.9,3,"camera,customer service-it is a good camera in terms of the function and quality , but take your chance with it because Brand A absolutely sucks when it heavy to customer service . ",
"4 Inch Touch Screen Cell Phone Unlocked, Android Unlocked Gsm Smartphones Dual Camera Dual Sim Dual Standby No Contract (Blue)",Brand A,23.9,1,tsystem error ,0
"4 Inch Touch Screen Cell Phone Unlocked, Android Unlocked Gsm Smartphones Dual Camera Dual Sim Dual Standby No Contract (Blue)",Brand A,23.9,2,"system error-got a "" system error "" problem 0 days after purchase . ",0
"4 Inch Touch Screen Cell Phone Unlocked, Android Unlocked Gsm Smartphones Dual Camera Dual Sim Dual Standby No Contract (Blue)",Brand A,23.9,1,camera-made the camera totally inoperable . ,0
"4 Inch Touch Screen Cell Phone Unlocked, Android Unlocked Gsm Smartphones Dual Camera Dual Sim Dual Standby No Contract (Blue)",Brand A,23.9,1,"lens cap-also , the lens cap design is flawed . ",
"4 Inch Touch Screen Cell Phone Unlocked, Android Unlocked Gsm Smartphones Dual Camera Dual Sim Dual Standby No Contract (Blue)",Brand A,23.9,5,you have to manually take the cap off in order to use it . ,2
"4 Inch Touch Screen Cell Phone Unlocked, Android Unlocked Gsm Smartphones Dual Camera Dual Sim Dual Standby No Contract (Blue)",Brand A,23.9,5,audio-audio on video also lacking . ,4
"4 Inch Touch Screen Cell Phone Unlocked, Android Unlocked Gsm Smartphones Dual Camera Dual Sim Dual Standby No Contract (Blue)",Brand A,23.9,5,"picture,delay1otherwise , it takes very good pictures ; shutter delay is n't so bad either . ",3
"4 Inch Touch Screen Cell Phone Unlocked, Android Unlocked Gsm Smartphones Dual Camera Dual Sim Dual Standby No Contract (Blue)",Brand A,23.9,5,"still , had to send it back to Brand A for repair . ",9
"4 Inch Touch Screen Cell Phone Unlocked, Android Unlocked Gsm Smartphones Dual Camera Dual Sim Dual Standby No Contract (Blue)",Brand A,23.9,5,tamazing camera ,
"4 Inch Touch Screen Cell Phone Unlocked, Android Unlocked Gsm Smartphones Dual Camera Dual Sim Dual Standby No Contract (Blue)",Brand A,23.9,5,i am an amateur photographer and here is a easy of advise to all the folks who are thinking about making a move the digital easy . ,
"4 Inch Touch Screen Cell Phone Unlocked, Android Unlocked Gsm Smartphones Dual Camera Dual Sim Dual Standby No Contract (Blue)",Brand A,23.9,5,"cameraBrand A 400 , i feel , is the best camera out there for the features and price . ",
"4 Inch Touch Screen Cell Phone Unlocked, Android Unlocked Gsm Smartphones Dual Camera Dual Sim Dual Standby No Contract (Blue)",Brand A,23.9,5,here were my requirements in a digital camera : ,2
"4 Inch Touch Screen Cell Phone Unlocked, Android Unlocked Gsm Smartphones Dual Camera Dual Sim Dual Standby No Contract (Blue)",Brand A,23.9,1,"1 . i had initially thought of buying a  or  megapixel camera but these are good for 4x6 "" or 5x7 "" prints and i wanted some really great 8x10 "" photos once in a while . ",3
"4 Inch Touch Screen Cell Phone Unlocked, Android Unlocked Gsm Smartphones Dual Camera Dual Sim Dual Standby No Contract (Blue)",Brand A,23.9,1, . i did not want a very small camera as it seems to get lost in my hands and i was n't comfortable with that . ,4
"4 Inch Touch Screen Cell Phone Unlocked, Android Unlocked Gsm Smartphones Dual Camera Dual Sim Dual Standby No Contract (Blue)",Brand A,23.9,3,i wanted a decent sized camera with a contour for my fingers to hold it steadily . ,4
"4 Inch Touch Screen Cell Phone Unlocked, Android Unlocked Gsm Smartphones Dual Camera Dual Sim Dual Standby No Contract (Blue)",Brand A,23.9,2," . i wanted a camera that had a lot of built-in settings for different types of suroundings while giving me an option to use my photography skills although , i am an amateur with an interest in photography by turning on the manual settings . ",2
"4 Inch Touch Screen Cell Phone Unlocked, Android Unlocked Gsm Smartphones Dual Camera Dual Sim Dual Standby No Contract (Blue)",Brand A,23.9,4,"4 . and , of course , i wanted a respected brand and had to stay within my budget because i had bought an expensive camcorder before but had n't used it much . ",
"4 Inch Touch Screen Cell Phone Unlocked, Android Unlocked Gsm Smartphones Dual Camera Dual Sim Dual Standby No Contract (Blue)",Brand A,23.9,5,"depending on all the above requirements , i had narrowed down my search to Brand A 400 and canon powershot s400 models . ",2
"4 Inch Touch Screen Cell Phone Unlocked, Android Unlocked Gsm Smartphones Dual Camera Dual Sim Dual Standby No Contract (Blue)",Brand A,23.9,5,"Brand A got the final nod for its settings auto and manual along with movie modes , medium; compact size , price , brand name , good software that is included and previous reviews . ",8
"4 Inch Touch Screen Cell Phone Unlocked, Android Unlocked Gsm Smartphones Dual Camera Dual Sim Dual Standby No Contract (Blue)",Brand A,23.9,5,i should say i have been very happy with my decision ever since . ,4
"4 Inch Touch Screen Cell Phone Unlocked, Android Unlocked Gsm Smartphones Dual Camera Dual Sim Dual Standby No Contract (Blue)",Brand A,23.9,5,picturethe pictures are absolutely amazing - the camera captures the minutest of details . ,3
"4 Inch Touch Screen Cell Phone Unlocked, Android Unlocked Gsm Smartphones Dual Camera Dual Sim Dual Standby No Contract (Blue)",Brand A,23.9,5,a few things that might make it even better : ,4
"4 Inch Touch Screen Cell Phone Unlocked, Android Unlocked Gsm Smartphones Dual Camera Dual Sim Dual Standby No Contract (Blue)",Brand A,23.9,5,indoor picture-11 . pictures taken in an indoor setting are a little dull and rarely hazy if you tend to take photographs from a distance . ,
"4 Inch Touch Screen Cell Phone Unlocked, Android Unlocked Gsm Smartphones Dual Camera Dual Sim Dual Standby No Contract (Blue)",Brand A,23.9,4,delay-u . it takes a while for the camera to actually capture the photograph from the time you click the button and i have seen people becoming a little impatient waiting for the flash to glow . ,
"4 Inch Touch Screen Cell Phone Unlocked, Android Unlocked Gsm Smartphones Dual Camera Dual Sim Dual Standby No Contract (Blue)",Brand A,23.9,1,picture- . the pictures come out hazy if your hands shake even for a moment during the entire process of taking a picture . ,3
"4 Inch Touch Screen Cell Phone Unlocked, Android Unlocked Gsm Smartphones Dual Camera Dual Sim Dual Standby No Contract (Blue)",Brand A,23.9,3,"all the above , i think , are problems with all the digital cameras out there and so i have no major complaints . ",2
"4 Inch Touch Screen Cell Phone Unlocked, Android Unlocked Gsm Smartphones Dual Camera Dual Sim Dual Standby No Contract (Blue)",Brand A,23.9,4,try to buy a tripod and that should solve some of those problems . ,
"4 Inch Touch Screen Cell Phone Unlocked, Android Unlocked Gsm Smartphones Dual Camera Dual Sim Dual Standby No Contract (Blue)",Brand A,23.9,4,"whichever camera you buy , add upto about 00 dollars for an additional memory card i bought a 56 mb card , usb card reader , camera bag and the warranty . ",
"4 Inch Touch Screen Cell Phone Unlocked, Android Unlocked Gsm Smartphones Dual Camera Dual Sim Dual Standby No Contract (Blue)",Brand A,23.9,5,"and finally , get your pictures developed at a kodak picture maker machine even though it costs you a little extra - no one can beat kodak processing in terms of clarity and brightness . ",
"4 Inch Touch Screen Cell Phone Unlocked, Android Unlocked Gsm Smartphones Dual Camera Dual Sim Dual Standby No Contract (Blue)",Brand A,23.9,4,hope this review has helped you in making up your mind . ,
"4 Inch Touch Screen Cell Phone Unlocked, Android Unlocked Gsm Smartphones Dual Camera Dual Sim Dual Standby No Contract (Blue)",Brand A,23.9,1,i have taken about 150 photographs so far and have absolutely loved the experience . ,6
"4 Inch Touch Screen Cell Phone Unlocked, Android Unlocked Gsm Smartphones Dual Camera Dual Sim Dual Standby No Contract (Blue)",Brand A,23.9,4,i am looking forward to my vegas trip for some great photographs now . ,24
4.5 Inch Unlocked Lenovo A516 Smartphone (White) IPS Screen 854*480pixel 4GB MT6572 Dual Core Android 4.2 Dual Camera with auto Focus and Flash(Rooted + Google Play),Brand A,2000,5,tsuper camera ,0
"4G Huawei Honor 6 Hisilicon Kirin 920 1.7GHz FDD LTE Octa Core RAM 3GB ROM 32GB 5.0""inch FHD 1920x1080P 13MP Android 4.4 Phone (White 32GB ROM)",Brand A,212.99,3,"with our compact 5mm broken , and a vacation in europe at hand , i finally decided to enter the digital age . ",0
"4G Huawei Honor 6 Hisilicon Kirin 920 1.7GHz FDD LTE Octa Core RAM 3GB ROM 32GB 5.0""inch FHD 1920x1080P 13MP Android 4.4 Phone (White 32GB ROM)",Brand A,212.99,1,"i first intended to buy the 100 , but am really happy to invest the extra money for the 400 . ",1
4G Huawei Honor 6 Plus PE-UL00 FNC 3GB+16GB 5.5 inch FHD EMUI 3.0 (Android 4.4) Smart Phone Octa Core Hisilicon Kirin 925 1.8GHz 3600mAh Dual SIM FDD-LTE WCDMA GSM (White) (International Version),Brand A,228,5,"the lense is a lot better , and the 4mb produce fantastic pictures . ",0
4G Huawei Honor 6 Plus PE-UL00 FNC 3GB+16GB 5.5 inch FHD EMUI 3.0 (Android 4.4) Smart Phone Octa Core Hisilicon Kirin 925 1.8GHz 3600mAh Dual SIM FDD-LTE WCDMA GSM (White) (International Version),Brand A,228,5,"auto mode, manual mode, scene modethe possibilities with auto , manual , and the very helpful "" scene "" mode , which offers 11 optimized situational settings like portrait , landscape , beach / snow , sunset etc. , are endless . ",0
4G-Unlocked Huawei Honor 6 5.0 TFT LTPS Screen 1920 x 1080 pixel 13.0MP Camare Android 4.4.2 Kirin 920 Octa-core Smartphone 3GB RAM+16GB ROM Dual SIM (black),Brand A,965.17,4,movie modethe movie mode is also working great . ,0
4G-Unlocked Huawei Honor 6 5.0 TFT LTPS Screen 1920 x 1080 pixel 13.0MP Camare Android 4.4.2 Kirin 920 Octa-core Smartphone 3GB RAM+16GB ROM Dual SIM (black),Brand A,965.17,5,"softwarethe 400 heavy with excellent easy to install software i use it on xp and win98 without problem , battery charger , usb and video cable . ",0
4G-Unlocked Huawei Honor 6 5.0 TFT LTPS Screen 1920 x 1080 pixel 13.0MP Camare Android 4.4.2 Kirin 920 Octa-core Smartphone 3GB RAM+16GB ROM Dual SIM (black),Brand A,965.17,1,"a 64mb flash card camera heavy with a 16mb holds 5 pictures on "" normal "" resolution . ",0
4G-Unlocked Huawei Honor 6 5.0 TFT LTPS Screen 1920 x 1080 pixel 13.0MP Camare Android 4.4.2 Kirin 920 Octa-core Smartphone 3GB RAM+16GB ROM Dual SIM (black),Brand A,965.17,4,"printi experimented with online print ordering with the two major us brick and mortar retailers , and they both delivered great results . ",0
4G-Unlocked Huawei Honor 6 5.0 TFT LTPS Screen 1920 x 1080 pixel 13.0MP Camare Android 4.4.2 Kirin 920 Octa-core Smartphone 3GB RAM+16GB ROM Dual SIM (black),Brand A,965.17,5,"printeven at the "" normal "" setting , a 8x10 print ! shows not a single sign of visible rendering or pixels - you could never tell that the picture has been taken by a "" digital "" . ",0
4G-Unlocked Huawei Honor 6 5.0 TFT LTPS Screen 1920 x 1080 pixel 13.0MP Camare Android 4.4.2 Kirin 920 Octa-core Smartphone 3GB RAM+16GB ROM Dual SIM (black),Brand A,965.17,5,"battery life1the battery life is ok , but can be somewhat short when working a lot with the monitor on . ",0
4G-Unlocked Huawei Honor 6 5.0 TFT LTPS Screen 1920 x 1080 pixel 13.0MP Camare Android 4.4.2 Kirin 920 Octa-core Smartphone 3GB RAM+16GB ROM Dual SIM (black),Brand A,965.17,5,"i therefore bought a heavy battery as a backup , and due to the lightingfast charging with the included charger , which by the way works on 110v as well as 0v in europe , we ran never out of "" juice "" . ",1
4G-Unlocked Huawei Honor 6 5.0 TFT LTPS Screen 1920 x 1080 pixel 13.0MP Camare Android 4.4.2 Kirin 920 Octa-core Smartphone 3GB RAM+16GB ROM Dual SIM (white) - International Version No Warranty,Brand A,161.06,4,"i highly recommend the accessory kit , which provides you with everything else you need : ",0
4G-Unlocked Huawei Honor 6 5.0 TFT LTPS Screen 1920 x 1080 pixel 13.0MP Camare Android 4.4.2 Kirin 920 Octa-core Smartphone 3GB RAM+16GB ROM Dual SIM (white) - International Version No Warranty,Brand A,161.06,5,"a nice camera bag , which holds camera plus all the cables and the charger . ",0
4G-Unlocked Huawei Honor 6 5.0 TFT LTPS Screen 1920 x 1080 pixel 13.0MP Camare Android 4.4.2 Kirin 920 Octa-core Smartphone 3GB RAM+16GB ROM Dual SIM (white) - International Version No Warranty,Brand A,161.06,1,"furher it contains a card reader , a flash card folder for up to 8 cards , a lense cleaning rag , and an ac adapter , which is very helpful when working in an "" outlet environment "" . ",0
4G-Unlocked Huawei Honor 6 5.0 TFT LTPS Screen 1920 x 1080 pixel 13.0MP Camare Android 4.4.2 Kirin 920 Octa-core Smartphone 3GB RAM+16GB ROM Dual SIM (white) - International Version No Warranty,Brand A,161.06,4,"cameraover all a fantastic very compact camera , which made us experience photography on a totally new level ! ",0
4G-Unlocked Huawei Honor 6 5.0 TFT LTPS Screen 1920 x 1080 pixel 13.0MP Camare Android 4.4.2 Kirin 920 Octa-core Smartphone 3GB RAM+16GB ROM Dual SIM (white) - International Version No Warranty,Brand A,161.06,5,tcamera shake ,0
4G-Unlocked Huawei Honor 6 5.0 TFT LTPS Screen 1920 x 1080 pixel 13.0MP Camare Android 4.4.2 Kirin 920 Octa-core Smartphone 3GB RAM+16GB ROM Dual SIM (white) - International Version No Warranty,Brand A,161.06,5,"after reading all the glowing review on this camera , i went to my local camera shop to try one . ",0
4G-Unlocked Huawei Honor 6 5.0 TFT LTPS Screen 1920 x 1080 pixel 13.0MP Camare Android 4.4.2 Kirin 920 Octa-core Smartphone 3GB RAM+16GB ROM Dual SIM (white) - International Version No Warranty,Brand A,161.06,5,i currently own an olympus d-550 which takes wonderful outdoor pictures . ,1
"5.0"" Cell Phones Unlocked Android 5.1 MTK6580 Quad Core ROM 4GB 5.0MP Camera Dual Sim Quadband-JUNING GSM/3G Smartphone White",Brand A,89.99,5,"however , indoor pictures of subjects more than a few feet away can be blurry or grainy . ",1
"5.0"" Cell Phones Unlocked Android 5.1 MTK6580 Quad Core ROM 4GB 5.0MP Camera Dual Sim Quadband-JUNING GSM/3G Smartphone White",Brand A,89.99,4,"anyway , in the store , i tried coolpix 400 along with two other 4mp models minolta dimage s414 , and panasonic lumix . ",0
"5.0"" Cell Phones Unlocked Android 5.1 MTK6580 Quad Core ROM 4GB 5.0MP Camera Dual Sim Quadband-JUNING GSM/3G Smartphone White",Brand A,89.99,1,"picture-focusing on a display rack about 0 feet away in a brightly lit room during day time , pictures produced by this camera were blurry and in a shade of orange . ",5
"5.0"" Cell Phones Unlocked Android 5.1 MTK6580 Quad Core ROM 4GB 5.0MP Camera Dual Sim Quadband-JUNING GSM/3G Smartphone White",Brand A,89.99,5,pictures produced by the minolta were orange but not blurry . ,4
"5.0"" Cell Phones Unlocked Android 5.1 MTK6580 Quad Core ROM 4GB 5.0MP Camera Dual Sim Quadband-JUNING GSM/3G Smartphone White",Brand A,89.99,5,pictures produced by the panasonic were excellent . ,1
"5.0"" Cell Phones Unlocked Android 5.1 MTK6580 Quad Core ROM 4GB 5.0MP Camera Dual Sim Quadband-JUNING GSM/3G Smartphone White",Brand A,89.99,1,"the store clerk concluded that the blurriness may be caused by shaking the camera slightly when i press the button , which is understandable since this camera is lighter than the other two models . ",4
"5.0"" Cell Phones Unlocked Android 5.1 MTK6580 Quad Core ROM 4GB 5.0MP Camera Dual Sim Quadband-JUNING GSM/3G Smartphone White",Brand A,89.99,5,"anyway , i ended up purchasing the lumix . ",1
"5.0"" Cell Phones Unlocked Android 5.1 MTK6580 Quad Core ROM 4GB 5.0MP Camera Dual Sim Quadband-JUNING GSM/3G Smartphone White",Brand A,89.99,5,i 'm sure that this camera has all the wonderful features that others talk about . ,4
"5.0"" Cell Phones Unlocked Android 5.1 MTK6580 Quad Core ROM 4GB 5.0MP Camera Dual Sim Quadband-JUNING GSM/3G Smartphone White",Brand A,89.99,5,"however , as an average person with unsteady hands , i doubt it 'll perform well in lower light settings . ",2
"5.0"" Cell Phones Unlocked Android 5.1 MTK6580 Quad Core ROM 4GB 5.0MP Camera Dual Sim Quadband-JUNING GSM/3G Smartphone White",Brand A,89.99,5,tgreat camera ,1
"5.0"" Cell Phones Unlocked Android 5.1 MTK6580 Quad Core ROM 4GB 5.0MP Camera Dual Sim Quadband-JUNING GSM/3G Smartphone White",Brand A,89.99,1,i purchased the Brand A 400 after several weeks of searching . ,0
"5.0"" Cell Phones Unlocked Android 5.1 MTK6580 Quad Core ROM 4GB 5.0MP Camera Dual Sim Quadband-JUNING GSM/3G Smartphone White",Brand A,89.99,2,"the value , name , and resolution signed the lease . ",0
"5.0"" Cell Phones Unlocked Android 5.1 MTK6580 Quad Core ROM 4GB 5.0MP Camera Dual Sim Quadband-JUNING GSM/3G Smartphone White",Brand A,89.99,2,pictureafter nearly 800 pictures i have found that this Brand A takes incredible pictures . ,0
"5.0"" Cell Phones Unlocked Android 5.1 MTK6580 Quad Core ROM 4GB 5.0MP Camera Dual Sim Quadband-JUNING GSM/3G Smartphone White",Brand A,89.99,1,"digital zoom,optical zoomthe digital zoom takes as good of pictures , as the optical zoom does ! ",0
"5.0"" Cell Phones Unlocked Android 5.1 MTK6580 Quad Core ROM 4GB 5.0MP Camera Dual Sim Quadband-JUNING GSM/3G Smartphone White",Brand A,89.99,1,"picture-the inside pics , can be a bit challenging , but when you can instantly delete pics you dont like , that are not focused perfectly , or need lighting adjustments , make this camera very simple and effective . ",1
"5.0"" Cell Phones Unlocked Android 5.1 MTK6580 Quad Core ROM 4GB 5.0MP Camera Dual Sim Quadband-JUNING GSM/3G Smartphone White",Brand A,89.99,3,"featurei love all of the features , and presets as well . ",0
"5.0"" Cell Phones Unlocked Android 5.1 MTK6580 Quad Core ROM 4GB 5.0MP Camera Dual Sim Quadband-JUNING GSM/3G Smartphone White",Brand A,89.99,1,"sunset featuresunset feature takes incredible pics in the morning , and the evening ! ",0
"5.0"" Cell Phones Unlocked Android 5.1 MTK6580 Quad Core ROM 4GB 5.0MP Camera Dual Sim Quadband-JUNING GSM/3G Smartphone White",Brand A,89.99,1,softwarethe software you get with this camera is perfect . ,0
"5.0"" Cell Phones Unlocked Android 5.1 MTK6580 Quad Core ROM 4GB 5.0MP Camera Dual Sim Quadband-JUNING GSM/3G Smartphone White",Brand A,89.99,3,"touchup, redeyetouchups , redeye , and so on are very easy to alter , and correct . ",0
"5.0"" Cell Phones Unlocked Android 5.1 MTK6580 Quad Core ROM 4GB 5.0MP Camera Dual Sim Quadband-JUNING GSM/3G Smartphone White",Brand A,89.99,5,i definately recommend a large memory card . ,10
"5.0"" Elephone P6000 MTK6732 64-bit Quad Core 2GB/16GB Android 4.4 Mobile Phone(Black)",Brand A,161.06,1,"i use a 18mb card , and usually get around 70 to 100 pics 104-180 res. , with good resolution . ",1
"5.0"" Elephone P6000 MTK6732 64-bit Quad Core 2GB/16GB Android 4.4 Mobile Phone(Black)",Brand A,161.06,2,very large pics take 8mb each ! ,0
"5.0"" Elephone P6000 MTK6732 64-bit Quad Core 2GB/16GB Android 4.4 Mobile Phone(Black)",Brand A,161.06,5,"battery lifebattery life is good , although i recommend two rechargebles , or a alkaline backup , for those emergency pics you have to have . ",0
"5.0"" Elephone P6000 MTK6732 64-bit Quad Core 2GB/16GB Android 4.4 Mobile Phone(Black)",Brand A,161.06,1,"cameraall and all , i am extremely pleased with this camera . ",0
"5.0"" Elephone P6000 MTK6732 64-bit Quad Core 2GB/16GB Android 4.4 Mobile Phone(Black)",Brand A,161.06,4,making the step from film to digital has been a great move . ,0
"5.0"" Elephone P6000 MTK6732 64-bit Quad Core 2GB/16GB Android 4.4 Mobile Phone(Black)",Brand A,161.06,5,i find myself emailing pics to everyone i know . ,0
"5.0"" Elephone P6000 MTK6732 64-bit Quad Core 2GB/16GB Android 4.4 Mobile Phone(Black)",Brand A,161.06,5,"cameragreat camera , great investment ! ",2
"5.0"" Elephone P6000 MTK6732 64-bit Quad Core 2GB/16GB Android 4.4 Mobile Phone(Black)",Brand A,161.06,5,texcellent camera ,2
"5.0"" Elephone P6000 MTK6732 64-bit Quad Core 2GB/16GB Android 4.4 Mobile Phone(Black)",Brand A,161.06,5,"this is my heavy digital camera , though i also use one at work and have some experience with several Brand A and canon models . ",2
"5.0"" Elephone P6000 MTK6732 64-bit Quad Core 2GB/16GB Android 4.4 Mobile Phone(Black)",Brand A,161.06,2,"use1u,quality,size1the Brand A coolpix 400 is wonderful -- easy to use , high quality , and compact in size . ",2
